code,name,:LABEL
E01002391,Havering 018E,LSOA
E01002392,Hillingdon 020A,LSOA
E01002393,Hillingdon 020B,LSOA
E01002394,Hillingdon 021A,LSOA
E01002395,Hillingdon 021B,LSOA
E01002396,Hillingdon 026A,LSOA
E01002397,Hillingdon 021C,LSOA
E01002398,Hillingdon 021D,LSOA
E01002399,Hillingdon 021E,LSOA
E01002400,Hillingdon 024A,LSOA
E01002401,Hillingdon 024B,LSOA
E01002402,Hillingdon 024C,LSOA
E01002403,Hillingdon 024D,LSOA
E01002404,Hillingdon 024E,LSOA
E01002405,Hillingdon 027A,LSOA
E01002408,Hillingdon 019A,LSOA
E01002409,Hillingdon 019B,LSOA
E01002410,Hillingdon 017A,LSOA
E01002411,Hillingdon 022A,LSOA
E01002412,Hillingdon 017B,LSOA
E01002413,Hillingdon 022B,LSOA
E01002414,Hillingdon 015A,LSOA
E01002415,Hillingdon 010A,LSOA
E01002416,Hillingdon 008A,LSOA
E01002417,Hillingdon 008B,LSOA
E01002418,Hillingdon 006A,LSOA
E01002419,Hillingdon 006B,LSOA
E01002420,Hillingdon 008C,LSOA
E01002421,Hillingdon 008D,LSOA
E01002422,Hillingdon 018A,LSOA
E01002423,Hillingdon 018B,LSOA
E01002424,Hillingdon 018C,LSOA
E01002425,Hillingdon 018D,LSOA
E01002426,Hillingdon 021F,LSOA
E01002427,Hillingdon 018E,LSOA
E01002428,Hillingdon 018F,LSOA
E01002429,Hillingdon 019C,LSOA
E01002430,Hillingdon 007A,LSOA
E01002431,Hillingdon 006C,LSOA
E01002432,Hillingdon 006D,LSOA
E01002433,Hillingdon 004A,LSOA
E01002434,Hillingdon 007B,LSOA
E01002435,Hillingdon 007C,LSOA
E01002436,Hillingdon 004B,LSOA
E01002437,Hillingdon 006E,LSOA
E01002438,Hillingdon 003A,LSOA
E01002439,Hillingdon 003B,LSOA
E01002440,Hillingdon 003C,LSOA
E01002441,Hillingdon 003D,LSOA
E01002442,Hillingdon 003E,LSOA
E01002443,Hillingdon 032A,LSOA
E01002444,Hillingdon 031A,LSOA
E01002445,Hillingdon 029A,LSOA
E01002446,Hillingdon 031B,LSOA
E01002447,Hillingdon 031C,LSOA
E01002448,Hillingdon 032B,LSOA
E01002449,Hillingdon 032C,LSOA
E01002450,Hillingdon 014A,LSOA
E01002451,Hillingdon 014B,LSOA
E01002452,Hillingdon 014C,LSOA
E01002453,Hillingdon 014D,LSOA
E01002454,Hillingdon 014E,LSOA
E01002455,Hillingdon 019D,LSOA
E01002456,Hillingdon 017C,LSOA
E01002457,Hillingdon 019E,LSOA
E01002458,Hillingdon 011A,LSOA
E01002459,Hillingdon 011B,LSOA
E01002460,Hillingdon 011C,LSOA
E01002461,Hillingdon 013A,LSOA
E01002462,Hillingdon 011D,LSOA
E01002463,Hillingdon 013B,LSOA
E01002464,Hillingdon 011E,LSOA
E01002465,Hillingdon 009A,LSOA
E01002466,Hillingdon 010B,LSOA
E01002467,Hillingdon 009B,LSOA
E01002468,Hillingdon 010C,LSOA
E01002469,Hillingdon 010D,LSOA
E01002470,Hillingdon 007D,LSOA
E01002471,Hillingdon 008E,LSOA
E01002472,Hillingdon 002A,LSOA
E01002473,Hillingdon 001A,LSOA
E01002474,Hillingdon 002B,LSOA
E01002475,Hillingdon 001B,LSOA
E01002476,Hillingdon 001C,LSOA
E01002477,Hillingdon 001D,LSOA
E01002478,Hillingdon 002C,LSOA
E01002479,Hillingdon 004C,LSOA
E01002480,Hillingdon 004D,LSOA
E01002481,Hillingdon 004E,LSOA
E01002482,Hillingdon 001E,LSOA
E01002483,Hillingdon 002D,LSOA
E01002484,Hillingdon 002E,LSOA
E01002485,Hillingdon 002F,LSOA
E01002486,Hillingdon 028A,LSOA
E01002487,Hillingdon 028B,LSOA
E01002488,Hillingdon 030B,LSOA
E01002489,Hillingdon 030C,LSOA
E01002490,Hillingdon 030D,LSOA
E01002491,Hillingdon 032D,LSOA
E01002492,Hillingdon 030E,LSOA
E01002493,Hillingdon 032E,LSOA
E01002494,Hillingdon 009C,LSOA
E01002495,Hillingdon 010E,LSOA
E01002496,Hillingdon 033A,LSOA
E01002497,Hillingdon 033B,LSOA
E01002498,Hillingdon 033C,LSOA
E01002499,Hillingdon 033D,LSOA
E01002501,Hillingdon 026B,LSOA
E01002502,Hillingdon 026C,LSOA
E01002503,Hillingdon 027C,LSOA
E01002505,Hillingdon 026D,LSOA
E01002506,Hillingdon 027E,LSOA
E01002507,Hillingdon 027F,LSOA
E01002508,Hillingdon 026E,LSOA
E01002509,Hillingdon 017D,LSOA
E01002511,Hillingdon 017E,LSOA
E01002512,Hillingdon 013C,LSOA
E01002513,Hillingdon 013D,LSOA
E01002514,Hillingdon 015C,LSOA
E01002516,Hillingdon 013E,LSOA
E01002518,Hillingdon 022C,LSOA
E01002519,Hillingdon 022D,LSOA
E01002520,Hillingdon 016B,LSOA
E01002521,Hillingdon 016C,LSOA
E01002523,Hillingdon 016D,LSOA
E01002525,Hillingdon 029B,LSOA
E01002526,Hillingdon 028C,LSOA
E01002527,Hillingdon 031D,LSOA
E01002528,Hillingdon 028D,LSOA
E01002529,Hillingdon 029C,LSOA
E01002530,Hillingdon 029D,LSOA
E01002531,Hillingdon 029E,LSOA
E01002533,Hillingdon 005A,LSOA
E01002534,Hillingdon 005B,LSOA
E01002535,Hillingdon 007E,LSOA
E01002536,Hillingdon 009D,LSOA
E01002537,Hillingdon 009E,LSOA
E01002538,Hillingdon 005C,LSOA
E01002539,Hillingdon 005D,LSOA
E01002540,Hillingdon 020C,LSOA
E01002541,Hillingdon 023A,LSOA
E01002542,Hillingdon 020D,LSOA
E01002543,Hillingdon 020E,LSOA
E01002544,Hillingdon 023B,LSOA
E01002545,Hillingdon 023C,LSOA
E01002546,Hillingdon 023D,LSOA
E01002547,Hillingdon 023E,LSOA
E01002548,Hillingdon 025A,LSOA
E01002549,Hillingdon 025B,LSOA
E01002550,Hillingdon 022E,LSOA
E01002551,Hillingdon 025C,LSOA
E01002552,Hillingdon 025D,LSOA
E01002553,Hillingdon 025E,LSOA
E01002555,Hounslow 022A,LSOA
E01002556,Hounslow 022B,LSOA
E01002557,Hounslow 023A,LSOA
E01002558,Hounslow 023B,LSOA
E01002559,Hounslow 023C,LSOA
E01002560,Hounslow 023D,LSOA
E01002561,Hounslow 023E,LSOA
E01002562,Hounslow 030D,LSOA
E01002563,Hounslow 006A,LSOA
E01002564,Hounslow 031E,LSOA
E01002565,Hounslow 006B,LSOA
E01002567,Hounslow 006C,LSOA
E01002569,Hounslow 001A,LSOA
E01002570,Hounslow 001B,LSOA
E01002571,Hounslow 007A,LSOA
E01002572,Hounslow 007B,LSOA
E01002573,Hounslow 001C,LSOA
E01002574,Hounslow 001D,LSOA
E01002575,Hounslow 001E,LSOA
E01002576,Hounslow 008A,LSOA
E01002577,Hounslow 007C,LSOA
E01002578,Hounslow 007D,LSOA
E01002579,Hounslow 008B,LSOA
E01002580,Hounslow 008C,LSOA
E01002581,Hounslow 008D,LSOA
E01002582,Hounslow 008E,LSOA
E01002583,Hounslow 013A,LSOA
E01002584,Hounslow 013B,LSOA
E01002585,Hounslow 013C,LSOA
E01002586,Hounslow 013D,LSOA
E01002587,Hounslow 016A,LSOA
E01002588,Hounslow 016B,LSOA
E01002589,Hounslow 013E,LSOA
E01002590,Hounslow 022C,LSOA
E01002591,Hounslow 024A,LSOA
E01002592,Hounslow 022D,LSOA
E01002593,Hounslow 024B,LSOA
E01002594,Hounslow 024C,LSOA
E01002595,Hounslow 022E,LSOA
E01002596,Hounslow 027A,LSOA
E01002598,Hounslow 025B,LSOA
E01002599,Hounslow 025C,LSOA
E01002600,Hounslow 025D,LSOA
E01002601,Hounslow 027B,LSOA
E01002602,Hounslow 027C,LSOA
E01002603,Hounslow 025E,LSOA
E01002604,Hounslow 026A,LSOA
E01002605,Hounslow 026B,LSOA
E01002606,Hounslow 026C,LSOA
E01002607,Hounslow 026D,LSOA
E01002608,Hounslow 028A,LSOA
E01002609,Hounslow 028B,LSOA
E01002610,Hounslow 028C,LSOA
E01002611,Hounslow 024D,LSOA
E01002612,Hounslow 024E,LSOA
E01002613,Hounslow 024F,LSOA
E01002614,Hounslow 027D,LSOA
E01002615,Hounslow 026E,LSOA
E01002616,Hounslow 027E,LSOA
E01002617,Hounslow 028D,LSOA
E01002618,Hounslow 011A,LSOA
E01002619,Hounslow 010A,LSOA
E01002620,Hounslow 004A,LSOA
E01002621,Hounslow 011B,LSOA
E01002622,Hounslow 010B,LSOA
E01002623,Hounslow 011C,LSOA
E01002624,Hounslow 017A,LSOA
E01002625,Hounslow 004B,LSOA
E01002626,Hounslow 004C,LSOA
E01002627,Hounslow 004D,LSOA
E01002628,Hounslow 011D,LSOA
E01002629,Hounslow 011E,LSOA
E01002630,Hounslow 012A,LSOA
E01002631,Hounslow 004E,LSOA
E01002632,Hounslow 010C,LSOA
E01002633,Hounslow 005A,LSOA
E01002634,Hounslow 005B,LSOA
E01002635,Hounslow 010D,LSOA
E01002636,Hounslow 010E,LSOA
E01002637,Hounslow 005C,LSOA
E01002638,Hounslow 005D,LSOA
E01002639,Hounslow 012B,LSOA
E01002640,Hounslow 012C,LSOA
E01002641,Hounslow 018A,LSOA
E01002643,Hounslow 015B,LSOA
E01002645,Hounslow 015C,LSOA
E01002646,Hounslow 017B,LSOA
E01002647,Hounslow 021A,LSOA
E01002649,Hounslow 018D,LSOA
E01002650,Hounslow 021B,LSOA
E01002651,Hounslow 021C,LSOA
E01002652,Hounslow 021D,LSOA
E01002653,Hounslow 019A,LSOA
E01002654,Hounslow 019B,LSOA
E01002655,Hounslow 019C,LSOA
E01002656,Hounslow 019D,LSOA
E01002657,Hounslow 018E,LSOA
E01002658,Hounslow 015D,LSOA
E01002659,Hounslow 019E,LSOA
E01002660,Hounslow 016C,LSOA
E01002661,Hounslow 016D,LSOA
E01002662,Hounslow 017C,LSOA
E01002663,Hounslow 017D,LSOA
E01002665,Hounslow 016E,LSOA
E01002666,Hounslow 021E,LSOA
E01002667,Hounslow 020A,LSOA
E01002668,Hounslow 014A,LSOA
E01002669,Hounslow 014B,LSOA
E01002670,Hounslow 020B,LSOA
E01002671,Hounslow 020C,LSOA
E01002672,Hounslow 020D,LSOA
E01002673,Hounslow 020E,LSOA
E01002674,Hounslow 012D,LSOA
E01002675,Hounslow 009A,LSOA
E01002676,Hounslow 012E,LSOA
E01002677,Hounslow 015E,LSOA
E01002678,Hounslow 009B,LSOA
E01002679,Hounslow 009C,LSOA
E01002680,Hounslow 009D,LSOA
E01002681,Hounslow 014C,LSOA
E01002682,Hounslow 014D,LSOA
E01002686,Hounslow 006E,LSOA
E01002687,Hounslow 029A,LSOA
E01002689,Hounslow 007E,LSOA
E01002690,Hounslow 007F,LSOA
E01002691,Hounslow 029B,LSOA
E01002692,Hounslow 029C,LSOA
E01002693,Hounslow 029D,LSOA
E01002694,Islington 019A,LSOA
E01002695,Islington 021A,LSOA
E01002696,Islington 020A,LSOA
E01002697,Islington 019B,LSOA
E01002698,Islington 017A,LSOA
E01002699,Islington 017B,LSOA
E01002700,Islington 017C,LSOA
E01002701,Islington 023A,LSOA
E01002702,Islington 023B,LSOA
E01002703,Islington 023C,LSOA
E01002704,Islington 023D,LSOA
E01002706,Islington 023E,LSOA
E01002707,Islington 022B,LSOA
E01002708,Islington 015A,LSOA
E01002709,Islington 019C,LSOA
E01002710,Islington 019D,LSOA
E01002711,Islington 021B,LSOA
E01002712,Islington 015B,LSOA
E01002713,Islington 015C,LSOA
E01002714,Islington 017D,LSOA
E01002715,Islington 019E,LSOA
E01002716,Islington 014A,LSOA
E01002717,Islington 016A,LSOA
E01002718,Islington 014B,LSOA
E01002719,Islington 016B,LSOA
E01002720,Islington 016C,LSOA
E01002721,Islington 014C,LSOA
E01002722,Islington 018A,LSOA
E01002723,Islington 022C,LSOA
E01002724,Islington 022D,LSOA
E01002725,Islington 022E,LSOA
E01002726,Islington 022F,LSOA
E01002727,Islington 021C,LSOA
E01002728,Islington 021D,LSOA
E01002729,Islington 021E,LSOA
E01002730,Islington 007A,LSOA
E01002732,Islington 005A,LSOA
E01002733,Islington 007C,LSOA
E01002734,Islington 005B,LSOA
E01002735,Islington 003A,LSOA
E01002736,Islington 005C,LSOA
E01002737,Islington 005D,LSOA
E01002738,Islington 009A,LSOA
E01002739,Islington 013A,LSOA
E01002740,Islington 013B,LSOA
E01002741,Islington 009B,LSOA
E01002742,Islington 006A,LSOA
E01002743,Islington 009C,LSOA
E01002744,Islington 009D,LSOA
E01002745,Islington 013C,LSOA
E01002747,Islington 006B,LSOA
E01002748,Islington 006C,LSOA
E01002749,Islington 006D,LSOA
E01002751,Islington 005E,LSOA
E01002752,Islington 009E,LSOA
E01002753,Islington 002A,LSOA
E01002754,Islington 002B,LSOA
E01002755,Islington 001A,LSOA
E01002756,Islington 001B,LSOA
E01002757,Islington 002C,LSOA
E01002758,Islington 001C,LSOA
E01002759,Islington 002D,LSOA
E01002760,Islington 002E,LSOA
E01002762,Islington 011C,LSOA
E01002763,Islington 007D,LSOA
E01002764,Islington 010A,LSOA
E01002765,Islington 015D,LSOA
E01002766,Islington 015E,LSOA
E01002767,Islington 011D,LSOA
E01002768,Islington 004A,LSOA
E01002769,Islington 008A,LSOA
E01002770,Islington 004B,LSOA
E01002771,Islington 004C,LSOA
E01002772,Islington 002F,LSOA
E01002773,Islington 004D,LSOA
E01002774,Islington 004E,LSOA
E01002775,Islington 014D,LSOA
E01002776,Islington 014E,LSOA
E01002777,Islington 012A,LSOA
E01002778,Islington 012B,LSOA
E01002779,Islington 012C,LSOA
E01002780,Islington 014F,LSOA
E01002781,Islington 012D,LSOA
E01002782,Islington 012E,LSOA
E01002783,Islington 010B,LSOA
E01002784,Islington 010C,LSOA
E01002785,Islington 008B,LSOA
E01002786,Islington 010D,LSOA
E01002787,Islington 010E,LSOA
E01002788,Islington 008C,LSOA
E01002789,Islington 008D,LSOA
E01002790,Islington 016D,LSOA
E01002791,Islington 016E,LSOA
E01002792,Islington 017E,LSOA
E01002793,Islington 016F,LSOA
E01002794,Islington 020B,LSOA
E01002795,Islington 013D,LSOA
E01002796,Islington 013E,LSOA
E01002797,Islington 018B,LSOA
E01002798,Islington 018C,LSOA
E01002799,Islington 018D,LSOA
E01002800,Islington 018E,LSOA
E01002801,Islington 020C,LSOA
E01002802,Islington 020D,LSOA
E01002804,Islington 001D,LSOA
E01002805,Islington 003B,LSOA
E01002806,Islington 003C,LSOA
E01002807,Islington 001E,LSOA
E01002808,Islington 003D,LSOA
E01002809,Islington 003E,LSOA
E01002810,Islington 003F,LSOA
E01002811,Islington 001F,LSOA
E01002812,Kensington and Chelsea 013A,LSOA
E01002813,Kensington and Chelsea 011A,LSOA
E01002814,Kensington and Chelsea 015A,LSOA
E01002815,Kensington and Chelsea 011B,LSOA
E01002816,Kensington and Chelsea 011C,LSOA
E01002817,Kensington and Chelsea 011D,LSOA
E01002818,Kensington and Chelsea 012A,LSOA
E01002819,Kensington and Chelsea 012B,LSOA
E01002821,Kensington and Chelsea 014A,LSOA
E01002823,Kensington and Chelsea 014B,LSOA
E01002824,Kensington and Chelsea 008A,LSOA
E01002825,Kensington and Chelsea 008B,LSOA
E01002826,Kensington and Chelsea 008C,LSOA
E01002827,Kensington and Chelsea 008D,LSOA
E01002828,Kensington and Chelsea 008E,LSOA
E01002829,Kensington and Chelsea 004A,LSOA
E01002830,Kensington and Chelsea 004B,LSOA
E01002831,Kensington and Chelsea 004C,LSOA
E01002832,Kensington and Chelsea 004D,LSOA
E01002833,Kensington and Chelsea 007A,LSOA
E01002834,Kensington and Chelsea 013B,LSOA
E01002835,Kensington and Chelsea 016C,LSOA
E01002836,Kensington and Chelsea 016D,LSOA
E01002837,Kensington and Chelsea 016E,LSOA
E01002839,Kensington and Chelsea 013C,LSOA
E01002840,Kensington and Chelsea 021A,LSOA
E01002841,Kensington and Chelsea 021B,LSOA
E01002842,Kensington and Chelsea 021C,LSOA
E01002843,Kensington and Chelsea 021D,LSOA
E01002844,Kensington and Chelsea 019A,LSOA
E01002845,Kensington and Chelsea 019B,LSOA
E01002846,Kensington and Chelsea 017A,LSOA
E01002847,Kensington and Chelsea 015B,LSOA
E01002848,Kensington and Chelsea 015C,LSOA
E01002849,Kensington and Chelsea 017B,LSOA
E01002850,Kensington and Chelsea 013D,LSOA
E01002851,Kensington and Chelsea 015D,LSOA
E01002852,Kensington and Chelsea 001A,LSOA
E01002853,Kensington and Chelsea 001B,LSOA
E01002854,Kensington and Chelsea 001C,LSOA
E01002855,Kensington and Chelsea 001D,LSOA
E01002856,Kensington and Chelsea 004E,LSOA
E01002857,Kensington and Chelsea 001E,LSOA
E01002858,Kensington and Chelsea 014C,LSOA
E01002859,Kensington and Chelsea 012C,LSOA
E01002860,Kensington and Chelsea 012D,LSOA
E01002861,Kensington and Chelsea 014D,LSOA
E01002862,Kensington and Chelsea 014E,LSOA
E01002863,Kensington and Chelsea 012E,LSOA
E01002864,Kensington and Chelsea 009A,LSOA
E01002865,Kensington and Chelsea 011E,LSOA
E01002866,Kensington and Chelsea 009B,LSOA
E01002867,Kensington and Chelsea 009C,LSOA
E01002868,Kensington and Chelsea 009D,LSOA
E01002869,Kensington and Chelsea 009E,LSOA
E01002870,Kensington and Chelsea 005A,LSOA
E01002871,Kensington and Chelsea 007B,LSOA
E01002872,Kensington and Chelsea 005B,LSOA
E01002873,Kensington and Chelsea 007C,LSOA
E01002874,Kensington and Chelsea 007D,LSOA
E01002875,Kensington and Chelsea 007E,LSOA
E01002876,Kensington and Chelsea 003A,LSOA
E01002877,Kensington and Chelsea 003B,LSOA
E01002878,Kensington and Chelsea 003C,LSOA
E01002879,Kensington and Chelsea 005C,LSOA
E01002880,Kensington and Chelsea 005D,LSOA
E01002881,Kensington and Chelsea 005E,LSOA
E01002882,Kensington and Chelsea 006A,LSOA
E01002883,Kensington and Chelsea 006B,LSOA
E01002884,Kensington and Chelsea 006C,LSOA
E01002885,Kensington and Chelsea 006D,LSOA
E01002886,Kensington and Chelsea 006E,LSOA
E01002887,Kensington and Chelsea 010A,LSOA
E01002888,Kensington and Chelsea 013E,LSOA
E01002889,Kensington and Chelsea 010B,LSOA
E01002890,Kensington and Chelsea 010C,LSOA
E01002891,Kensington and Chelsea 010D,LSOA
E01002892,Kensington and Chelsea 010E,LSOA
E01002893,Kensington and Chelsea 017C,LSOA
E01002894,Kensington and Chelsea 017D,LSOA
E01002896,Kensington and Chelsea 020C,LSOA
E01002897,Kensington and Chelsea 020D,LSOA
E01002898,Kensington and Chelsea 017E,LSOA
E01002899,Kensington and Chelsea 018A,LSOA
E01002900,Kensington and Chelsea 018B,LSOA
E01002901,Kensington and Chelsea 018C,LSOA
E01002902,Kensington and Chelsea 018D,LSOA
E01002903,Kensington and Chelsea 018E,LSOA
E01002904,Kensington and Chelsea 002A,LSOA
E01002905,Kensington and Chelsea 002B,LSOA
E01002906,Kensington and Chelsea 002C,LSOA
E01002907,Kensington and Chelsea 002D,LSOA
E01002908,Kensington and Chelsea 003D,LSOA
E01002909,Kensington and Chelsea 003E,LSOA
E01002910,Kensington and Chelsea 019C,LSOA
E01002911,Kensington and Chelsea 019D,LSOA
E01002912,Kensington and Chelsea 020E,LSOA
E01002913,Kensington and Chelsea 021E,LSOA
E01002914,Kensington and Chelsea 019E,LSOA
E01002915,Kingston upon Thames 014A,LSOA
E01002916,Kingston upon Thames 014B,LSOA
E01002917,Kingston upon Thames 014C,LSOA
E01002918,Kingston upon Thames 017A,LSOA
E01002919,Kingston upon Thames 017B,LSOA
E01002920,Kingston upon Thames 014D,LSOA
E01002921,Kingston upon Thames 011A,LSOA
E01002922,Kingston upon Thames 010A,LSOA
E01002923,Kingston upon Thames 013A,LSOA
E01002924,Kingston upon Thames 014E,LSOA
E01002925,Kingston upon Thames 013B,LSOA
E01002926,Kingston upon Thames 010B,LSOA
E01002927,Kingston upon Thames 008A,LSOA
E01002928,Kingston upon Thames 008B,LSOA
E01002929,Kingston upon Thames 007A,LSOA
E01002930,Kingston upon Thames 007B,LSOA
E01002931,Kingston upon Thames 007C,LSOA
E01002932,Kingston upon Thames 006A,LSOA
E01002933,Kingston upon Thames 004A,LSOA
E01002934,Kingston upon Thames 004B,LSOA
E01002935,Kingston upon Thames 003A,LSOA
E01002937,Kingston upon Thames 004D,LSOA
E01002938,Kingston upon Thames 003B,LSOA
E01002939,Kingston upon Thames 018A,LSOA
E01002940,Kingston upon Thames 020A,LSOA
E01002941,Kingston upon Thames 018B,LSOA
E01002942,Kingston upon Thames 018C,LSOA
E01002943,Kingston upon Thames 020B,LSOA
E01002944,Kingston upon Thames 019A,LSOA
E01002945,Kingston upon Thames 019B,LSOA
E01002946,Kingston upon Thames 019C,LSOA
E01002947,Kingston upon Thames 019D,LSOA
E01002948,Kingston upon Thames 020C,LSOA
E01002949,Kingston upon Thames 020D,LSOA
E01002950,Kingston upon Thames 020E,LSOA
E01002951,Kingston upon Thames 003C,LSOA
E01002952,Kingston upon Thames 002A,LSOA
E01002953,Kingston upon Thames 002B,LSOA
E01002954,Kingston upon Thames 003D,LSOA
E01002955,Kingston upon Thames 002C,LSOA
E01002956,Kingston upon Thames 002D,LSOA
E01002957,Kingston upon Thames 003E,LSOA
E01002958,Kingston upon Thames 008C,LSOA
E01002959,Kingston upon Thames 002E,LSOA
E01002960,Kingston upon Thames 006B,LSOA
E01002961,Kingston upon Thames 008D,LSOA
E01002962,Kingston upon Thames 006C,LSOA
E01002963,Kingston upon Thames 007D,LSOA
E01002964,Kingston upon Thames 005A,LSOA
E01002965,Kingston upon Thames 009A,LSOA
E01002966,Kingston upon Thames 010C,LSOA
E01002967,Kingston upon Thames 009B,LSOA
E01002968,Kingston upon Thames 009C,LSOA
E01002969,Kingston upon Thames 005B,LSOA
E01002970,Kingston upon Thames 006D,LSOA
E01002971,Kingston upon Thames 005C,LSOA
E01002972,Kingston upon Thames 005D,LSOA
E01002973,Kingston upon Thames 006E,LSOA
E01002974,Kingston upon Thames 005E,LSOA
E01002975,Kingston upon Thames 012A,LSOA
E01002976,Kingston upon Thames 015A,LSOA
E01002977,Kingston upon Thames 012B,LSOA
E01002978,Kingston upon Thames 015B,LSOA
E01002979,Kingston upon Thames 015C,LSOA
E01002980,Kingston upon Thames 012C,LSOA
E01002981,Kingston upon Thames 012D,LSOA
E01002982,Kingston upon Thames 015D,LSOA
E01002983,Kingston upon Thames 015E,LSOA
E01002984,Kingston upon Thames 012E,LSOA
E01002985,Kingston upon Thames 007E,LSOA
E01002986,Kingston upon Thames 008E,LSOA
E01002987,Kingston upon Thames 011B,LSOA
E01002988,Kingston upon Thames 011C,LSOA
E01002989,Kingston upon Thames 011D,LSOA
E01002990,Kingston upon Thames 009D,LSOA
E01002991,Kingston upon Thames 009E,LSOA
E01002992,Kingston upon Thames 010D,LSOA
E01002993,Kingston upon Thames 013C,LSOA
E01002994,Kingston upon Thames 016A,LSOA
E01002995,Kingston upon Thames 013D,LSOA
E01002996,Kingston upon Thames 016B,LSOA
E01002997,Kingston upon Thames 016C,LSOA
E01002998,Kingston upon Thames 016D,LSOA
E01002999,Kingston upon Thames 013E,LSOA
E01003000,Kingston upon Thames 017C,LSOA
E01003001,Kingston upon Thames 017D,LSOA
E01003002,Kingston upon Thames 016E,LSOA
E01003003,Kingston upon Thames 017E,LSOA
E01003004,Kingston upon Thames 018D,LSOA
E01003005,Kingston upon Thames 018E,LSOA
E01003006,Kingston upon Thames 001A,LSOA
E01003007,Kingston upon Thames 001B,LSOA
E01003008,Kingston upon Thames 001C,LSOA
E01003009,Kingston upon Thames 001D,LSOA
E01003010,Kingston upon Thames 001E,LSOA
E01003011,Kingston upon Thames 004E,LSOA
E01003013,Lambeth 036A,LSOA
E01003014,Lambeth 036B,LSOA
E01003015,Lambeth 002A,LSOA
E01003016,Lambeth 036C,LSOA
E01003017,Lambeth 036D,LSOA
E01003018,Lambeth 020A,LSOA
E01003019,Lambeth 015A,LSOA
E01003020,Lambeth 016A,LSOA
E01003021,Lambeth 021A,LSOA
E01003022,Lambeth 021B,LSOA
E01003023,Lambeth 021C,LSOA
E01003024,Lambeth 021D,LSOA
E01003025,Lambeth 021E,LSOA
E01003026,Lambeth 019A,LSOA
E01003027,Lambeth 019B,LSOA
E01003028,Lambeth 019C,LSOA
E01003029,Lambeth 017A,LSOA
E01003030,Lambeth 019D,LSOA
E01003031,Lambeth 023A,LSOA
E01003032,Lambeth 017B,LSOA
E01003033,Lambeth 019E,LSOA
E01003034,Lambeth 012A,LSOA
E01003035,Lambeth 012B,LSOA
E01003036,Lambeth 012C,LSOA
E01003037,Lambeth 013A,LSOA
E01003038,Lambeth 013B,LSOA
E01003039,Lambeth 013C,LSOA
E01003040,Lambeth 013D,LSOA
E01003041,Lambeth 017C,LSOA
E01003042,Lambeth 013E,LSOA
E01003043,Lambeth 018A,LSOA
E01003044,Lambeth 018B,LSOA
E01003045,Lambeth 011A,LSOA
E01003046,Lambeth 009A,LSOA
E01003047,Lambeth 011B,LSOA
E01003048,Lambeth 009B,LSOA
E01003049,Lambeth 011C,LSOA
E01003050,Lambeth 016B,LSOA
E01003051,Lambeth 018C,LSOA
E01003052,Lambeth 016C,LSOA
E01003053,Lambeth 015B,LSOA
E01003054,Lambeth 015C,LSOA
E01003055,Lambeth 016D,LSOA
E01003056,Lambeth 015D,LSOA
E01003057,Lambeth 017D,LSOA
E01003058,Lambeth 015E,LSOA
E01003059,Lambeth 011D,LSOA
E01003060,Lambeth 011E,LSOA
E01003061,Lambeth 011F,LSOA
E01003062,Lambeth 033A,LSOA
E01003063,Lambeth 033B,LSOA
E01003064,Lambeth 028A,LSOA
E01003065,Lambeth 031A,LSOA
E01003066,Lambeth 028B,LSOA
E01003067,Lambeth 033C,LSOA
E01003068,Lambeth 031B,LSOA
E01003069,Lambeth 033D,LSOA
E01003070,Lambeth 033E,LSOA
E01003071,Lambeth 018D,LSOA
E01003072,Lambeth 014A,LSOA
E01003073,Lambeth 014B,LSOA
E01003074,Lambeth 018E,LSOA
E01003075,Lambeth 009C,LSOA
E01003076,Lambeth 014C,LSOA
E01003077,Lambeth 014D,LSOA
E01003078,Lambeth 014E,LSOA
E01003079,Lambeth 027A,LSOA
E01003080,Lambeth 027B,LSOA
E01003081,Lambeth 028C,LSOA
E01003082,Lambeth 031C,LSOA
E01003083,Lambeth 030A,LSOA
E01003084,Lambeth 030B,LSOA
E01003085,Lambeth 030C,LSOA
E01003086,Lambeth 031D,LSOA
E01003087,Lambeth 031E,LSOA
E01003088,Lambeth 010A,LSOA
E01003089,Lambeth 008A,LSOA
E01003090,Lambeth 012D,LSOA
E01003091,Lambeth 008B,LSOA
E01003092,Lambeth 008C,LSOA
E01003093,Lambeth 010B,LSOA
E01003094,Lambeth 010C,LSOA
E01003095,Lambeth 012E,LSOA
E01003096,Lambeth 010D,LSOA
E01003097,Lambeth 006A,LSOA
E01003098,Lambeth 005A,LSOA
E01003099,Lambeth 005B,LSOA
E01003100,Lambeth 005C,LSOA
E01003101,Lambeth 003A,LSOA
E01003102,Lambeth 004A,LSOA
E01003104,Lambeth 004C,LSOA
E01003105,Lambeth 003B,LSOA
E01003106,Lambeth 003C,LSOA
E01003107,Lambeth 003D,LSOA
E01003108,Lambeth 002B,LSOA
E01003110,Lambeth 002C,LSOA
E01003111,Lambeth 002D,LSOA
E01003112,Lambeth 002E,LSOA
E01003113,Lambeth 032A,LSOA
E01003114,Lambeth 032B,LSOA
E01003115,Lambeth 034A,LSOA
E01003116,Lambeth 029A,LSOA
E01003117,Lambeth 029B,LSOA
E01003118,Lambeth 029C,LSOA
E01003119,Lambeth 032C,LSOA
