WardName,WardCode,MajorText,MinorText,LookUp_BoroughName,201004,201005,201006,201007,201008,201009,201010,201011,201012,201101,201102,201103,201104,201105,201106,201107,201108,201109,201110,201111,201112,201201,201202,201203,201204,201205,201206,201207,201208,201209,201210,201211,201212,201301,201302,201303,201304,201305,201306,201307,201308,201309,201310,201311,201312,201401,201402,201403,201404,201405,201406,201407,201408,201409,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401
Heston West,E05013619,Theft,Other Theft,Hounslow,26.0,26.0,26.0,19.0,24.0,23.0,26.0,22.0,32.0,30.0,27.0,40.0,33.0,49.0,35.0,32.0,40.0,27.0,42.0,24.0,10.0,22.0,18.0,43.0,34.0,27.0,34.0,40.0,22.0,31.0,39.0,25.0,16.0,28.0,22.0,27.0,30.0,20.0,27.0,20.0,11.0,21.0,24.0,12.0,29.0,21.0,28.0,22.0,26.0,14.0,13.0,25.0,5.0,16.0,22.0,10.0,18.0,15.0,20.0,12.0,17.0,21.0,13.0,21.0,16.0,9.0,20.0,11.0,13.0,6.0,8.0,10.0,13.0,11.0,16.0,22.0,19.0,22.0,15.0,15.0,14.0,14.0,13.0,23.0,18.0,22.0,15.0,19.0,12.0,14.0,15.0,17.0,12.0,20.0,24.0,21.0,25.0,22.0,28.0,22.0,11.0,10.0,14.0,23.0,22.0,12.0,21.0,15.0,18.0,9.0,19.0,23.0,15.0,10.0,18.0,14.0,19.0,21.0,9.0,12.0,9.0,11.0,6.0,12.0,9.0,13.0,11.0,6.0,8.0,9.0,9.0,15.0,13.0,14.0,16.0,8.0,10.0,12.0,18.0,22.0,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,
Muswell Hill,E05013594,Theft,Theft from Person,Haringey,8.0,6.0,2.0,2.0,0.0,1.0,1.0,5.0,2.0,2.0,3.0,5.0,3.0,0.0,4.0,6.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,6.0,3.0,4.0,4.0,3.0,6.0,3.0,5.0,9.0,8.0,6.0,3.0,3.0,4.0,2.0,8.0,5.0,1.0,6.0,6.0,3.0,5.0,4.0,7.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,6.0,4.0,1.0,10.0,14.0,6.0,7.0,2.0,1.0,4.0,10.0,8.0,7.0,9.0,3.0,3.0,3.0,12.0,8.0,12.0,3.0,5.0,2.0,3.0,5.0,1.0,8.0,6.0,14.0,14.0,9.0,10.0,12.0,13.0,6.0,13.0,4.0,7.0,6.0,4.0,6.0,3.0,7.0,4.0,5.0,5.0,13.0,20.0,9.0,8.0,12.0,8.0,3.0,11.0,12.0,13.0,6.0,3.0,3.0,7.0,7.0,4.0,5.0,1.0,0.0,1.0,1.0,9.0,8.0,5.0,1.0,4.0,7.0,1.0,3.0,2.0,3.0,2.0,7.0,3.0,8.0,3.0,6.0,4.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
Knightsbridge & Belgravia,E05013797,Theft,Shoplifting,Westminster,16.0,13.0,34.0,16.0,4.0,3.0,5.0,5.0,9.0,8.0,5.0,7.0,6.0,4.0,6.0,8.0,5.0,6.0,6.0,8.0,6.0,6.0,2.0,3.0,2.0,7.0,7.0,7.0,5.0,2.0,2.0,2.0,4.0,3.0,5.0,4.0,4.0,3.0,2.0,7.0,8.0,7.0,7.0,4.0,8.0,2.0,3.0,3.0,8.0,4.0,1.0,1.0,5.0,5.0,4.0,4.0,5.0,12.0,2.0,5.0,3.0,8.0,5.0,4.0,4.0,3.0,12.0,9.0,6.0,9.0,3.0,12.0,13.0,8.0,15.0,8.0,9.0,11.0,7.0,8.0,6.0,7.0,7.0,10.0,3.0,6.0,7.0,10.0,5.0,9.0,5.0,6.0,5.0,6.0,0.0,9.0,3.0,2.0,6.0,5.0,10.0,3.0,4.0,5.0,7.0,7.0,4.0,6.0,7.0,6.0,3.0,7.0,5.0,6.0,5.0,7.0,6.0,5.0,3.0,3.0,0.0,5.0,0.0,3.0,4.0,1.0,5.0,3.0,2.0,2.0,3.0,0.0,4.0,2.0,2.0,1.0,5.0,3.0,4.0,5.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
St Martin's,E05014109,Theft,Bicycle Theft,Lambeth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0
Greenford Broadway,E05013523,Robbery,Robbery of Personal Property,Ealing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,6.0,5.0,5.0,3.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,3.0,4.0,3.0,4.0,6.0,0.0,4.0,6.0,5.0,3.0
William Morris,E05013902,Theft,Shoplifting,Waltham Forest,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
South Woodford,E05011252,Burglary,Burglary Business and Community,Redbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,8.0,4.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,4.0,7.0,4.0,4.0,10.0,4.0,1.0,10.0
Lavender,E05014014,Robbery,Robbery of Business Property,Wandsworth,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Whitechapel,E05009336,Burglary,Burglary Business and Community,Tower Hamlets,6.0,2.0,11.0,11.0,9.0,14.0,5.0,13.0,8.0,7.0,9.0,7.0,3.0,11.0,9.0,7.0,11.0,5.0,12.0,4.0,5.0,8.0,3.0,11.0,10.0,4.0,3.0,7.0,7.0,8.0,3.0,20.0,15.0,15.0,13.0,14.0,6.0,7.0,8.0,9.0,6.0,10.0,8.0,10.0,5.0,10.0,6.0,9.0,7.0,13.0,7.0,12.0,3.0,10.0,7.0,5.0,7.0,13.0,4.0,7.0,10.0,5.0,10.0,4.0,6.0,18.0,5.0,11.0,7.0,9.0,10.0,7.0,16.0,12.0,16.0,9.0,10.0,13.0,17.0,15.0,11.0,12.0,14.0,4.0,10.0,6.0,1.0,4.0,8.0,6.0,11.0,3.0,3.0,7.0,7.0,15.0,14.0,2.0,8.0,9.0,12.0,3.0,6.0,11.0,4.0,9.0,6.0,5.0,15.0,12.0,7.0,10.0,4.0,7.0,11.0,3.0,10.0,7.0,7.0,3.0,4.0,3.0,4.0,6.0,4.0,8.0,10.0,9.0,8.0,3.0,8.0,4.0,3.0,6.0,2.0,7.0,5.0,6.0,6.0,11.0,11.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,
The Wrythe,E05013769,Burglary,Domestic Burglary,Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,3.0,1.0,2.0,1.0,2.0,5.0,7.0,3.0,6.0,6.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0
Kew,E05013782,Theft,Shoplifting,Richmond upon Thames,8.0,8.0,7.0,8.0,12.0,6.0,6.0,4.0,11.0,4.0,7.0,12.0,11.0,5.0,7.0,2.0,3.0,3.0,12.0,0.0,2.0,3.0,1.0,3.0,3.0,8.0,2.0,5.0,5.0,4.0,3.0,2.0,8.0,8.0,7.0,6.0,5.0,8.0,4.0,6.0,5.0,8.0,3.0,10.0,8.0,9.0,10.0,4.0,8.0,7.0,10.0,8.0,5.0,6.0,4.0,19.0,16.0,9.0,12.0,7.0,3.0,7.0,15.0,5.0,5.0,6.0,12.0,3.0,1.0,5.0,8.0,3.0,1.0,1.0,5.0,3.0,4.0,3.0,0.0,7.0,1.0,1.0,3.0,4.0,10.0,3.0,0.0,3.0,2.0,6.0,3.0,4.0,4.0,2.0,3.0,0.0,1.0,4.0,6.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,0.0,4.0,1.0,1.0,0.0,6.0,1.0,2.0,4.0,4.0,2.0,0.0,5.0,0.0,0.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,6.0,6.0,11.0,2.0,5.0,8.0,1.0,3.0,5.0,7.0,3.0,2.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
Worcester Park South,E05013773,Burglary,Domestic Burglary,Sutton,4.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,1.0,6.0,0.0,1.0,0.0,3.0,1.0,2.0,3.0,9.0,6.0,3.0,2.0,5.0,6.0,5.0,2.0,1.0,4.0,4.0,1.0,1.0,2.0,5.0,0.0,1.0,5.0,3.0,3.0,0.0,2.0,3.0,4.0,8.0,2.0,3.0,2.0,2.0,4.0,1.0,0.0,2.0,4.0,0.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,6.0,3.0,1.0,4.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,3.0,5.0,3.0,3.0,8.0,4.0,0.0,4.0,1.0,2.0,4.0,5.0,1.0,1.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,7.0,2.0,12.0,4.0,5.0,4.0,1.0,0.0,5.0,3.0,5.0,4.0,5.0,3.0,10.0,9.0,7.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,2.0,4.0,1.0,3.0,3.0,1.0,3.0,6.0,8.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
West Putney,E05014030,Theft,Theft from Person,Wandsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0
Cockfosters,E05013678,Theft,Other Theft,Enfield,7.0,2.0,7.0,6.0,13.0,14.0,11.0,10.0,2.0,6.0,16.0,11.0,8.0,8.0,10.0,6.0,10.0,7.0,10.0,6.0,8.0,10.0,6.0,7.0,11.0,8.0,3.0,5.0,4.0,7.0,6.0,12.0,2.0,6.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,6.0,2.0,3.0,21.0,7.0,8.0,7.0,6.0,7.0,5.0,11.0,7.0,2.0,9.0,6.0,13.0,5.0,14.0,1.0,10.0,10.0,6.0,8.0,2.0,5.0,17.0,7.0,9.0,11.0,8.0,4.0,6.0,8.0,6.0,12.0,5.0,5.0,4.0,12.0,10.0,8.0,7.0,16.0,3.0,16.0,6.0,16.0,8.0,5.0,13.0,10.0,11.0,4.0,9.0,10.0,12.0,9.0,7.0,11.0,6.0,9.0,3.0,5.0,4.0,5.0,4.0,8.0,5.0,11.0,5.0,10.0,4.0,4.0,8.0,2.0,5.0,1.0,0.0,1.0,7.0,4.0,6.0,4.0,6.0,4.0,4.0,8.0,3.0,5.0,2.0,5.0,7.0,4.0,5.0,9.0,1.0,10.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
St Katharine's & Wapping,E05009330,Theft,Shoplifting,Tower Hamlets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,6.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,5.0,1.0,1.0,3.0,5.0,4.0,1.0,3.0
Garden Suburb,E05013641,Robbery,Robbery of Business Property,Barnet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Finsbury Park,E05013703,Robbery,Robbery of Business Property,Islington,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,2.0,0.0,2.0,5.0,2.0,1.0,0.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
Dulwich Hill,E05011099,Robbery,Robbery of Business Property,Southwark,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Brompton & Hans Town,E05009389,Theft,Other Theft,Kensington and Chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,56.0,49.0,53.0,60.0,49.0,46.0,50.0,60.0,65.0,97.0,51.0,55.0,66.0,62.0,70.0,70.0,67.0,60.0,53.0,76.0,66.0,62.0,52.0
Brixton Rush Common,E05014097,Burglary,Domestic Burglary,Lambeth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,4.0,11.0,5.0,3.0,6.0,5.0,7.0,8.0,3.0,1.0,2.0,6.0,5.0,5.0,8.0,10.0,9.0,4.0,8.0,9.0,3.0,2.0
Faraday,E05011102,Theft,Theft from Person,Southwark,1.0,3.0,2.0,4.0,7.0,7.0,5.0,4.0,2.0,5.0,7.0,7.0,8.0,11.0,8.0,3.0,3.0,4.0,6.0,5.0,5.0,3.0,6.0,2.0,5.0,8.0,7.0,8.0,8.0,9.0,6.0,7.0,9.0,2.0,6.0,8.0,11.0,11.0,11.0,6.0,9.0,4.0,12.0,6.0,4.0,9.0,0.0,2.0,2.0,3.0,2.0,7.0,3.0,4.0,3.0,2.0,1.0,3.0,1.0,6.0,1.0,5.0,1.0,2.0,5.0,2.0,0.0,2.0,2.0,2.0,4.0,5.0,1.0,3.0,5.0,3.0,5.0,4.0,7.0,4.0,4.0,3.0,4.0,3.0,5.0,2.0,2.0,8.0,3.0,5.0,2.0,7.0,5.0,6.0,0.0,4.0,2.0,1.0,6.0,5.0,6.0,9.0,7.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,15.0,7.0,7.0,8.0,14.0,6.0,6.0,4.0,1.0,3.0,8.0,6.0,9.0,4.0,10.0,5.0,4.0,4.0,10.0,3.0,4.0,11.0,9.0,6.0,8.0,13.0,6.0,8.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
Plaistow,E05014004,Theft,Theft from Person,Bromley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Greenwich Creekside,E05014080,Theft,Theft from Person,Greenwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,3.0,5.0,6.0,19.0,6.0,6.0,12.0,20.0,6.0,10.0,4.0,8.0,11.0,11.0,18.0,10.0,7.0,11.0,9.0,6.0,12.0,6.0
Hoe Street,E05013893,Theft,Other Theft,Waltham Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,11.0,12.0,6.0,15.0,7.0,10.0,9.0,17.0,14.0,10.0,11.0,10.0,11.0,14.0,7.0,12.0,15.0,12.0,8.0,11.0,16.0,14.0,10.0
Seven Sisters,E05013598,Burglary,Domestic Burglary,Haringey,5.0,2.0,21.0,4.0,4.0,3.0,2.0,3.0,9.0,6.0,6.0,13.0,1.0,4.0,7.0,4.0,5.0,16.0,5.0,16.0,6.0,6.0,3.0,14.0,6.0,5.0,7.0,10.0,6.0,7.0,7.0,7.0,11.0,8.0,6.0,7.0,5.0,8.0,2.0,1.0,3.0,8.0,10.0,7.0,8.0,4.0,11.0,20.0,6.0,6.0,7.0,7.0,2.0,7.0,6.0,6.0,4.0,8.0,5.0,6.0,5.0,2.0,3.0,3.0,4.0,4.0,7.0,4.0,5.0,6.0,4.0,4.0,5.0,17.0,5.0,11.0,5.0,9.0,6.0,4.0,8.0,5.0,6.0,1.0,2.0,5.0,6.0,3.0,4.0,6.0,9.0,4.0,2.0,10.0,1.0,12.0,12.0,9.0,6.0,7.0,7.0,14.0,6.0,10.0,5.0,8.0,15.0,9.0,6.0,7.0,10.0,6.0,13.0,4.0,6.0,4.0,6.0,7.0,4.0,2.0,7.0,2.0,6.0,3.0,6.0,7.0,8.0,5.0,4.0,9.0,5.0,5.0,6.0,6.0,10.0,6.0,7.0,9.0,4.0,7.0,11.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
Regent's Park,E05013668,Robbery,Robbery of Business Property,Camden,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Biggin Hill,E05013989,Theft,Bicycle Theft,Bromley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Bounds Green,E05013586,Theft,Theft from Person,Haringey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,2.0,0.0,4.0,4.0,3.0,4.0,2.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,2.0,3.0,0.0,1.0,2.0,6.0,3.0
Chelsea Riverside,E05009391,Theft,Theft from Person,Kensington and Chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,5.0,5.0,2.0
High Street,E05013891,Theft,Shoplifting,Waltham Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,17.0,19.0,20.0,12.0,13.0,17.0,14.0,11.0,10.0,12.0,18.0,21.0,15.0,20.0,14.0,20.0,16.0,23.0,17.0,15.0,17.0,15.0
